Temperature,Moisture,Nitrogen,Phosphorus,Potassium,pH,Label
25,92,227,53,235,6.680919356949992,Drainage
26,62,208,38,286,8.215333303442348,Sulfur
28,63,247,42,226,5.328567964428536,Dolomite
25,68,53,43,254,6.487791524243907,Urea
27,77,244,42,65,6.468765263127184,MOP
29,89,215,56,250,6.529463826742913,Drainage
25,71,229,42,223,7.116975208137706,Healthy
27,95,250,46,221,6.590882005998014,Drainage
23,68,258,44,218,6.327919946123431,Healthy
25,75,76,39,282,6.595117736397929,Urea
27,61,233,56,244,6.790448310105437,Healthy
25,94,235,52,270,6.990188332525758,Drainage
26,64,243,43,236,4.835446333978945,Dolomite
24,70,64,50,263,6.102259044489961,Urea
27,81,140,62,218,6.637173326012819,Drainage
27,74,221,45,217,6.821712376266001,Healthy
26,63,247,46,265,6.007853614304597,Healthy
28,78,219,58,75,6.700151030725517,MOP
28,77,72,58,277,6.77830903117554,Urea
29,60,203,49,271,4.65419189083928,Dolomite
30,73,224,50,148,6.179428487893811,MOP
27,61,244,41,228,6.827968564837562,Healthy
32,92,232,52,302,6.293273384458925,Drainage
27,82,220,40,97,6.331789381790294,DAP
28,79,247,42,215,8.478250464986505,Sulfur
29,19,255,53,270,6.532925936298043,DAP
28,59,230,39,248,7.712535440011411,Sulfur
28,78,235,56,301,4.921797108054943,Dolomite
25,68,212,46,211,7.628665988922161,Sulfur
29,55,216,47,299,6.311029546344411,Sulfur
28,59,262,52,249,6.405261646330877,Healthy
27,64,208,48,287,6.667220218862085,Healthy
22,63,242,60,211,6.5584582512316,Healthy
28,65,140,58,312,6.569154134424084,Urea
29,78,205,46,293,6.031269474897665,Healthy
25,71,218,45,264,6.2584021656100965,Healthy
27,62,207,45,288,6.628511430220152,Healthy
29,69,210,46,246,7.009007131057316,Healthy
29,102,227,48,233,6.681397984147356,Drainage
28,70,205,49,253,4.972810864071729,DAP
30,67,250,56,242,6.6563279015965175,Healthy
25,66,61,58,257,6.519010439939077,Urea
30,82,132,47,223,6.797754047497282,Urea
29,80,244,57,60,6.554003125093872,MOP
29,76,213,41,221,6.193179504193424,Healthy
27,65,57,56,296,6.530317701518489,Urea
25,73,229,42,301,6.494496448020269,Dolomite
26,70,125,56,221,6.290734236050384,Urea
29,78,219,49,229,6.558857148482847,Healthy
28,57,223,41,225,8.279805708980684,Sulfur
27,68,228,55,291,6.3103543997454015,Healthy
26,17,240,45,255,6.2769691102286576,Irrigate
27,62,218,42,151,6.635724015616372,MOP
26,79,103,57,287,6.008388896492172,Irrigate
31,61,208,48,70,6.546673336439803,MOP
27,97,194,42,264,6.488549451195065,Drainage
28,78,245,21,271,6.736605568774275,DAP
27,80,60,55,252,6.112366847029739,Urea
30,76,245,6,259,6.37084841029473,DAP
25,76,98,61,261,6.224774073105996,Urea
19,31,154,20,208,7.1941896771845855,DAP
24,78,244,51,245,7.605939164788072,Sulfur
28,67,232,3,271,5.995169675426051,DAP
29,100,232,58,224,6.352122897826007,Drainage
27,78,235,55,281,6.747820635300783,Healthy
27,78,141,62,204,6.72584598558244,Urea
24,91,218,42,261,6.457047711257804,Drainage
26,62,219,54,250,6.1360854800407,Healthy
27,38,250,46,278,6.381864513267113,Irrigate
34,69,209,24,280,6.538779823623509,DAP
27,73,248,45,73,7.038077089204973,MOP
27,74,245,14,273,6.320557304345315,Sulfur
28,60,217,10,241,6.407986778840266,DAP
26,72,250,43,229,8.054622196119285,Sulfur
28,68,227,56,250,7.089144453625973,Healthy
28,34,237,53,242,6.838241054586671,Irrigate
28,60,223,46,200,6.779994509667902,Healthy
29,74,233,44,46,6.837743961453136,MOP
29,62,225,43,194,7.918498974337415,Sulfur
26,61,201,43,293,5.491135267627394,Dolomite
31,57,201,10,221,6.000265708537019,DAP
31,74,224,42,230,7.835490034573963,Sulfur
29,75,228,55,270,6.927403958137793,Healthy
30,80,231,57,201,6.043654023704214,Healthy
27,39,206,50,260,6.48061646118639,Irrigate
27,68,252,20,262,6.122408315421624,Drainage
24,67,239,46,304,7.761505585311214,Sulfur
30,65,227,62,256,8.166320162589374,Sulfur
28,66,240,43,254,6.218012856450379,Healthy
33,100,198,51,247,4.763868839201011,Healthy
27,89,254,56,109,6.461389352734685,MOP
30,69,233,56,258,5.995470922319382,Healthy
26,64,252,44,253,4.743048082874317,Dolomite
22,76,247,40,286,6.088882401775858,Healthy
28,63,228,20,237,6.741720646871877,DAP
26,78,99,44,254,6.441135860232119,Urea
29,68,211,42,227,6.957713595853206,Healthy
34,41,54,9,267,5.030158885841518,Urea
28,73,219,45,198,6.070384254537541,Healthy
29,74,207,53,221,5.170292711755996,Dolomite
28,62,225,59,97,6.001033580649242,MOP
26,31,201,53,230,6.243861912523846,Irrigate
28,30,214,56,221,6.5713486208586485,DAP
28,69,224,38,198,7.002738551555416,Healthy
21,77,245,42,286,7.989164897394847,Sulfur
28,80,91,40,234,6.814190119353914,Urea
29,72,207,43,297,6.664224807246096,Healthy
29,71,220,56,293,6.411059719362378,Healthy
26,58,257,60,293,6.9395286804610565,Healthy
29,63,125,45,250,6.5835300734564735,Urea
28,65,246,41,262,5.199399889543012,Dolomite
28,70,211,46,199,6.573471097167815,Drainage
26,38,210,62,237,6.300117993651588,Irrigate
30,63,235,45,265,6.415874908802331,Healthy
26,77,248,5,285,5.990025818244336,DAP
30,71,242,54,136,6.995929472104296,MOP
30,63,228,59,247,5.863588214852413,Healthy
26,72,247,24,219,6.013342889044907,DAP
27,77,220,49,248,6.667959949563689,Healthy
27,33,217,56,244,6.074383584852746,Irrigate
30,23,196,52,245,6.137960389567094,Irrigate
27,93,254,56,282,6.7517458156905805,Urea
24,70,228,40,272,5.398354612248147,Dolomite
31,21,248,62,281,6.944730846199537,Irrigate
29,33,133,37,318,4.363445500949115,Urea
30,60,199,60,84,6.504639259598014,MOP
24,93,205,57,229,6.296495040140791,Drainage
26,68,206,55,225,7.580946570135485,Sulfur
28,62,237,45,284,8.149288171708445,Sulfur
30,69,216,13,228,6.566577970681185,DAP
30,66,227,21,198,6.752336541552528,DAP
25,95,259,53,295,6.794144926394191,Drainage
35,50,82,3,300,4.642665548972841,Sulfur
29,100,193,42,169,6.357212358019282,Dolomite
21,98,240,57,147,7.553446692615128,MOP
24,80,228,50,115,6.278800114170254,MOP
24,74,192,54,299,6.040206542483993,Healthy
30,65,188,50,202,5.374252391784181,Dolomite
31,74,153,49,234,5.971436206714368,Urea
28,22,200,59,286,6.901558644279957,Irrigate
30,79,220,49,278,6.12618821526839,Healthy
29,66,244,62,227,6.603292844043936,Healthy
31,68,197,44,243,7.647065856540902,Sulfur
21,74,142,35,47,6.572966186632428,DAP
27,69,212,53,103,6.549560032391172,MOP
29,61,150,38,226,6.603225497110012,Urea
32,77,237,49,117,6.646883136045529,MOP
29,69,241,45,200,5.33747908851333,Dolomite
29,64,238,48,118,6.560602820244704,MOP
26,63,224,49,234,7.739535456154896,Irrigate
27,23,204,55,286,6.189547664399674,Irrigate
30,48,157,59,78,7.472451987086837,Sulfur
26,24,226,54,279,6.374057978927469,Irrigate
26,91,147,39,318,8.067115887730235,MOP
29,60,206,51,221,4.701936438262361,Dolomite
27,73,124,40,298,6.889175867609661,Urea
24,68,237,46,208,6.197642495333828,Healthy
29,75,239,46,224,5.486016780824223,Dolomite
27,66,247,49,246,4.513973969830421,Dolomite
28,70,219,55,77,6.600586791345114,MOP
29,78,143,43,295,6.163957553083549,Urea
28,71,210,12,255,6.389364545136972,DAP
28,94,233,62,208,6.297453856803694,Drainage
28,64,203,59,260,4.46093676284459,Dolomite
30,68,105,44,199,6.54578349598506,Urea
27,79,222,42,221,5.942041910826756,Healthy
27,78,216,57,219,4.677090746732838,DAP
25,73,127,43,223,6.673129739018332,Urea
30,77,215,55,251,6.63378148015901,Healthy
28,72,204,45,269,6.933163426720928,Healthy
27,70,238,46,201,6.426833663226171,Healthy
25,61,214,46,294,5.336360340035839,Dolomite
26,72,57,50,262,6.939367750107858,Sulfur
26,84,248,54,243,6.615667728143091,Drainage
21,59,246,41,260,5.37827846817531,Dolomite
22,83,122,17,274,8.127755132971735,Irrigate
25,71,218,56,243,6.654536214147193,Healthy
31,72,87,41,224,6.643316360054183,Healthy
30,76,212,41,194,6.391422377138743,Healthy
26,64,243,58,49,6.11327956419927,MOP
29,89,233,41,237,6.608628287650879,Drainage
27,74,231,60,268,7.153494878671726,Healthy
29,62,244,47,211,5.456487010301221,Dolomite
26,106,196,42,293,6.820752587574516,Drainage
30,18,223,45,288,6.52848003612173,Irrigate
28,70,213,52,218,4.608554792107838,Dolomite
28,76,256,59,65,6.432254329586139,MOP
28,62,204,57,250,8.372721655093397,Sulfur
26,62,236,64,276,8.156609408607608,Sulfur
30,39,232,58,220,6.4733751051811,Irrigate
29,64,210,57,81,6.259777525813949,MOP
28,73,199,44,236,6.59064276085043,Healthy
23,69,247,45,216,5.206224859897273,Dolomite
26,78,141,55,275,6.383847167688676,Urea
28,35,244,56,299,6.409749852218255,Irrigate
30,68,233,41,70,6.565637509760647,MOP
29,82,247,59,275,4.682907381241951,Dolomite
28,29,234,47,286,6.284355086724342,Irrigate
35,87,220,9,102,5.661023411251781,MOP
30,21,195,57,238,6.632999186940088,Irrigate
26,68,199,53,204,6.322334576458931,Healthy
28,64,220,15,278,5.876772629525702,DAP
31,77,241,53,209,5.476333300474934,Dolomite
21,68,128,42,78,4.865843946610224,Drainage
25,62,228,54,108,6.330496571922251,MOP
28,61,212,58,222,8.576890555324782,Drainage
25,66,207,52,240,4.798393100509263,Drainage
25,61,207,14,265,6.871792396972356,DAP
24,92,211,53,257,6.437171715403473,Drainage
25,66,244,42,236,6.169564838671982,Healthy
26,79,208,41,284,5.491124445625005,Sulfur
28,75,243,46,243,5.410874908397923,Dolomite
26,65,242,41,266,8.131821459029343,Sulfur
29,78,226,16,223,6.396802180865754,DAP
26,92,199,59,254,6.0458884489851465,Drainage
30,65,198,43,228,5.038135498238423,Dolomite
30,71,236,49,311,6.965765324680001,Sulfur
25,60,240,57,250,6.182755873092367,Healthy
29,78,243,59,238,4.838935865323047,Dolomite
25,74,218,22,273,6.253026992947928,DAP
29,69,250,50,63,6.551227595092788,MOP
28,69,245,43,180,6.539534499461755,Healthy
25,96,182,46,205,6.099867704646753,Drainage
23,64,104,54,281,6.917114599079787,Urea
30,71,50,56,230,7.074317918701588,Urea
29,72,223,39,246,4.575817072622235,Dolomite
28,66,252,50,49,6.750201759481126,Sulfur
25,66,216,59,301,8.440281527391546,Sulfur
28,34,233,52,241,6.56467389346707,Irrigate
26,88,232,58,260,6.302472018175125,Drainage
28,69,237,48,128,6.061954306447374,MOP
24,29,220,45,228,6.574603477961413,Irrigate
26,69,208,53,271,7.870539888646372,Sulfur
26,62,239,55,125,6.580398335322385,MOP
27,79,244,42,208,6.136718461713237,Healthy
32,76,190,53,229,6.014737098190485,Drainage
26,66,245,10,264,6.759251675895259,DAP
25,36,212,60,221,6.332479698776374,Irrigate
30,63,231,40,234,6.466166073204037,Healthy
25,75,235,43,284,7.155876146994757,Healthy
30,74,207,48,198,5.327232070088447,Dolomite
24,72,93,40,241,6.849970703704768,DAP
32,75,238,57,242,6.294238442747438,Healthy
31,64,202,49,280,4.684989852760216,Dolomite
30,74,204,55,278,4.738101082263687,Dolomite
25,86,129,47,227,6.363618034663024,Dolomite
30,57,129,50,277,6.934808619425508,Urea
26,28,232,48,260,6.640541788687282,Irrigate
29,80,242,45,218,7.615303026097166,Sulfur
28,84,202,20,316,6.684997869137413,DAP
20,90,157,52,255,6.352785290204875,Urea
32,66,144,56,219,6.753963844971662,Urea
27,90,259,45,193,6.42008729565267,DAP
27,84,252,26,261,6.530888345515182,DAP
27,93,201,49,226,6.701608149956186,Drainage
26,79,200,58,304,5.966933479666163,Healthy
28,95,213,41,209,6.0105354772842166,Drainage
30,46,253,49,229,6.914729748488757,Irrigate
25,80,218,44,236,6.82306891746366,Healthy
27,35,241,51,245,7.132053327058869,Irrigate
30,80,235,50,251,6.662907231983881,DAP
27,68,77,49,240,6.0838875708525775,Urea
26,64,254,25,186,6.163494803820408,DAP
28,30,223,50,306,6.0721805261576565,Irrigate
25,63,219,20,299,6.433143807221966,DAP
26,73,213,52,119,6.161977005592301,MOP
33,75,212,43,267,6.632657475378577,Healthy
27,68,59,48,227,7.027010700224216,Urea
28,80,190,48,249,6.106470207069669,Healthy
28,78,238,56,221,4.338712333119837,Dolomite
29,74,233,51,300,6.369061836857695,Healthy
31,26,226,45,249,6.861460958338734,Irrigate
28,59,235,41,219,7.696460683266759,Sulfur
25,91,221,59,289,6.476634564544407,Drainage
24,65,192,45,201,7.824810033120918,Sulfur
23,98,245,51,230,6.428197424197848,Drainage
31,75,233,49,148,6.579542924924231,MOP
29,73,243,56,247,8.393241675801097,Sulfur
29,63,240,47,127,7.030914430942546,MOP
33,74,210,45,270,6.568745195464608,Healthy
19,106,260,11,315,8.180278082557349,Dolomite
30,67,203,50,287,4.827461529681814,Dolomite
29,43,248,54,248,6.416270693053534,Irrigate
25,65,244,54,231,7.696997729666892,Sulfur
25,75,241,24,217,6.415052314575258,DAP
32,64,232,56,211,6.143476544405292,Healthy
29,68,246,47,247,6.738736212348104,Irrigate
30,79,193,51,239,7.768040626574798,Sulfur
29,71,83,51,298,6.8019806683766895,Urea
22,86,199,54,263,6.234201022366074,Healthy
27,72,205,56,257,8.275585131484144,Sulfur
31,74,218,40,303,6.4707525265900445,Healthy
28,70,213,46,215,7.551329395376629,Sulfur
32,29,202,51,270,6.306321180668562,Irrigate
27,34,231,47,260,6.420293672817989,Irrigate
26,78,220,16,258,6.914468191932352,DAP
28,66,226,47,254,6.765295723185353,Healthy
28,104,219,43,227,6.766344940874302,Drainage
22,75,224,45,222,6.395564228129387,Healthy
28,73,215,21,282,6.546938243251232,DAP
23,87,207,11,153,6.307727841401547,Dolomite
25,58,225,26,242,6.841689130732311,DAP
24,60,209,57,122,6.463168118481382,MOP
29,67,233,44,275,6.6505692712657565,Healthy
35,43,87,22,197,7.426842557532634,MOP
29,85,247,43,214,8.276034915069593,Sulfur
27,91,217,52,247,6.569242359067508,Drainage
27,72,210,40,235,5.480434007241457,Dolomite
31,42,210,52,221,6.223575988293129,Urea
25,65,250,55,292,6.608770384763291,Healthy
25,89,197,45,233,6.952374137243573,Drainage
26,72,235,53,83,6.404439139671784,MOP
25,78,240,14,211,6.734783514832216,DAP
25,75,221,51,252,6.156096052318562,Healthy
22,36,245,50,314,6.742359087004443,Irrigate
29,23,89,44,151,7.183138870168149,Sulfur
28,65,218,43,75,6.090796428927276,MOP
29,104,227,44,257,6.583444031508051,Drainage
30,67,239,14,254,6.172872633100996,DAP
26,64,128,57,268,6.853919196161677,Urea
26,39,197,49,199,6.466608447863878,Irrigate
27,68,229,53,155,5.875665004295381,MOP
25,55,244,49,233,6.029159629507671,Healthy
31,27,201,43,264,6.469846350509358,Sulfur
25,90,209,43,202,6.749227604148771,Drainage
28,72,242,8,225,6.724822428643494,DAP
28,103,114,22,186,4.561327468599615,MOP
30,69,198,18,208,6.770612093518146,DAP
23,75,184,45,275,4.555434860778346,Dolomite
30,80,219,41,223,5.48214887137667,Dolomite
28,75,242,54,65,6.774518570024481,MOP
24,74,203,51,273,7.851579774190748,Sulfur
25,67,206,49,219,6.524308930127124,Healthy
30,62,246,44,293,6.973757165285318,Healthy
27,64,202,43,243,6.808853444585052,Healthy
26,81,205,41,285,6.123108399895429,Urea
26,62,45,54,237,6.131950118572946,Urea
26,62,273,58,289,6.281952247346261,Healthy
32,43,213,46,289,6.683872368322465,Irrigate
30,77,233,52,234,6.955789370952847,Dolomite
28,72,221,57,270,6.553230855239914,Healthy
28,76,94,44,192,6.038462912260421,Urea
30,73,203,55,227,7.926790756725272,DAP
25,102,226,46,217,6.746790836140199,Drainage
25,75,226,52,274,6.310863225031303,Healthy
31,72,107,58,240,6.697187508517535,Urea
28,77,210,46,277,6.561411426814232,Healthy
26,67,228,48,292,6.863758328743399,Healthy
30,77,236,39,239,6.443478168378014,Healthy
29,73,231,11,207,7.004174896213917,DAP
26,72,200,59,284,8.082459052019757,Sulfur
27,58,219,57,240,6.330737132318929,Healthy
33,64,227,19,206,6.201381747201944,DAP
23,45,263,10,104,8.66710495543957,MOP
30,60,91,43,266,6.753922941512397,Urea
31,64,243,44,270,6.487482684787215,Healthy
29,61,212,41,278,4.708766392537806,Dolomite
29,23,208,61,196,6.4756227469721175,Irrigate
29,74,225,40,298,6.209707511603568,Healthy
27,76,216,54,236,6.369413147339605,Healthy
26,66,189,10,219,6.7347156300752085,DAP
28,62,237,61,288,6.793794883236557,Healthy
29,99,205,45,303,6.810366252681924,Drainage
31,43,240,57,237,6.673804933652049,Irrigate
27,64,212,57,265,5.428309390617233,Dolomite
24,65,55,35,233,7.834481220912384,Irrigate
29,73,245,51,213,6.574645881159493,Healthy
26,70,215,25,261,6.546661901511827,DAP
28,34,210,55,227,6.555768504624683,Irrigate
30,95,209,49,265,6.745124589649825,Drainage
24,69,238,7,300,6.755134340397925,DAP
30,38,127,11,73,8.13092484227914,DAP
29,65,114,46,300,6.616460136684776,Urea
27,60,225,44,76,6.821106080271576,MOP
25,74,142,55,252,6.816933095440776,Urea
27,75,225,55,278,5.295582139396499,Dolomite
28,96,223,47,264,6.701818071542137,Drainage
25,80,201,52,257,6.970737902272731,Healthy
28,72,208,59,290,6.439871991232276,Healthy
33,91,250,57,272,6.842019179596162,Drainage
29,70,234,60,297,6.56354604481651,Healthy
21,94,138,36,86,4.478557427339228,Healthy
26,61,196,50,222,8.08389650516141,Sulfur
27,66,227,52,62,6.62238319567629,MOP
26,76,233,44,218,8.212239186718097,Sulfur
28,65,217,47,233,5.214902298116909,Dolomite
27,61,217,54,282,6.429415286213531,Healthy
31,76,188,42,218,6.861991711110469,Dolomite
31,61,246,14,230,6.20990342285043,Drainage
29,75,222,46,256,6.5351967196671525,Healthy
30,67,250,6,227,6.471613748014705,DAP
28,46,208,46,263,6.391432926337933,Irrigate
28,68,244,50,140,6.528750673603359,MOP
28,80,228,46,88,5.999772020482853,MOP
28,78,264,34,97,6.396877067560039,MOP
24,41,230,42,217,5.931135290234639,Irrigate
30,79,271,46,217,5.963082424897316,Irrigate
28,59,202,54,254,6.121124808580083,Sulfur
27,66,185,53,227,7.766464413015934,Sulfur
29,61,246,44,215,6.541592860490569,Healthy
26,75,226,52,237,6.789643087583999,Healthy
26,68,85,53,304,6.269564376529574,DAP
27,74,241,57,277,7.902031929782731,Sulfur
30,70,122,58,297,6.463742930768055,Urea
23,69,155,35,240,6.094868509531705,Urea
31,66,106,56,202,6.788444195666698,Urea
29,77,235,46,234,6.072822926623688,Healthy
23,89,206,50,236,6.494176516993473,Drainage
27,69,200,49,185,6.861541008986515,Healthy
26,15,137,15,238,6.486046455810609,Drainage
29,66,57,50,280,6.572018866252796,Urea
23,98,211,43,255,6.152291632778322,Drainage
26,65,238,58,203,8.097865981567242,Sulfur
30,68,136,56,252,6.988305552209202,Urea
26,76,96,42,239,6.832819145567399,Urea
30,65,250,54,207,6.694704312856552,Healthy
27,73,233,41,218,6.490123809216275,Healthy
29,75,132,45,257,6.204136770434022,Urea
25,28,254,20,314,6.601044598597505,Dolomite
31,81,79,54,317,6.92226996242393,Urea
26,74,253,58,221,6.1929366126377605,Healthy
26,65,204,19,267,7.059504885017964,DAP
30,68,71,47,208,6.081250692030029,Urea
19,14,229,21,67,8.48240382567706,Irrigate
27,78,208,5,214,6.075894756925201,DAP
28,65,223,44,123,6.145294216292119,MOP
28,82,224,51,217,4.995829655806206,Dolomite
24,67,56,56,279,6.595625813273832,Urea
28,80,231,45,275,6.464640497733102,Healthy
26,77,189,49,266,6.896904529785402,Healthy
25,72,243,43,233,4.64673240442026,Dolomite
30,68,70,57,220,7.073913741087137,Urea
21,49,210,63,42,5.388424085666022,Irrigate
27,77,118,48,241,6.18716284432654,Urea
27,69,75,47,200,6.286459068784208,Urea
28,67,210,57,308,7.382708690298288,Sulfur
23,70,215,2,287,6.765781930767583,DAP
33,40,202,41,211,6.60706403396434,Irrigate
25,67,224,58,246,6.670615509534916,Healthy
29,36,258,50,277,6.5086801451373,Irrigate
34,22,239,56,279,6.285018454496502,Irrigate
22,74,259,51,200,6.815821666730424,Dolomite
31,59,211,47,264,6.391366894251634,DAP
30,63,219,43,265,6.729773328847157,Healthy
30,58,139,51,191,6.615840026935556,Urea
22,60,217,42,291,4.771313324735496,Dolomite
28,64,238,60,200,6.475525378182489,Healthy
23,67,214,51,258,6.955964167337685,Healthy
25,14,117,51,284,4.344524200273766,MOP
26,34,201,44,276,6.541056276552933,Irrigate
27,62,247,49,304,6.566542370498982,Healthy
27,20,182,42,183,5.799577187193734,Drainage
28,80,218,46,233,5.187808993392734,Dolomite
26,78,233,14,265,6.836899143607548,DAP
27,96,249,53,290,6.231637543069359,Drainage
28,82,213,56,214,6.137185536901768,Healthy
27,67,205,25,217,6.881205429526564,Drainage
27,55,225,49,202,6.4908419461954585,Healthy
30,65,215,21,273,6.280875731411041,DAP
25,58,210,56,89,6.853730479748189,MOP
26,63,243,59,246,6.786905364654199,Healthy
29,62,215,56,253,4.716835194374142,Dolomite
35,75,263,21,117,8.605699920335944,Dolomite
26,71,247,58,220,7.440106623410768,Sulfur
28,80,254,52,217,4.75041513911616,Dolomite
27,75,193,48,278,4.750817332428466,Dolomite
25,73,239,40,202,6.859166059190159,Healthy
26,75,222,10,259,6.619921042506763,DAP
26,71,238,54,299,6.993747831767486,Healthy
28,79,198,54,224,6.349658793737506,Healthy
28,73,223,55,251,7.528771082707376,Sulfur
